,title,sentiment
1562,GE Announces Split Into 3 Separate Companies,1
1563,More Tariffs Won't End Pollution or Solve Global Warming. They'll Just Make Stuff More Expensive.,1
1564,Bank Of England set to increase Quantative Easing further.,2
1565,Blizzard said it will return prize money to Hong Kong esports player,1
1566,"Restaurants Can't Handle the Demands of to-Go, Online Orders",1
1567,Some on WeWork’s Board Are Said to Be Discussing Replacing Its C.E.O.,1
1568,eBay: ‘Cryptocurrencies Aren’t Part of Our Payment Strategy’,1
1569,Startups Need a New Option: Exit to Community,1
1570,"Farmers Got Billions From Taxpayers In 2019, And Hardly Anyone Objected : The Salt : NPR",1
1571,FBI Director Says China Is Trying to 'Steal Their Way' to Economic Dominance,1
1572,Evergrande says a $2.6 billion sale has collapsed as another payment deadline looms,0
1573,The economic data is even worse than Wall Street feared: ‘The economy is clearly in ruins here’,0
1574,‘Uninvestable’ UK Market Lost £300 Billion in Truss’s First Month,0
1575,"Russia Cut to Junk Rating by S&amp;P, Ukraine’s Rating Lowered",0
1576,Deutsche Bank Whistleblower Gets $200 Million Bounty for Tip on Libor Misconduct,1
1577,Economic Growth == Human Flourishing?,1
1578,Scion Asset Management 13F May '19,1
1579,Business owners are growing more concerned about the importance of diversity and inclusion in the workplace and in the workplace itself.,1
1580,100% Plant-based plastic Launches bottles from Coca Cola - Tetap Awasi,1
1581,"US tourism declines for 4th straight year - 14 million fewer tourists, $59 billion &amp; 120,000 jobs lost",0
1582,"American Economic Association Study: Rich Students who have Poor Friends become more Prosocial, Generous, and Egalitarian; and less likely to discriminate against the Poor",1
1583,The sharp increase in inflation over the past year has blindsided many economists. Almost no one saw it coming,0
1584,Freakonomics by Stephen Dubner &amp; Steven Levitt,1
1585,Can China Hold On to Its Property Balloon? Not Likely. Home price to annual income ratio is 46 in Beijing and Shenzhen — compared to 9 in NY City.,0
1586,The US small business rescue program has reached its ceiling,2
1587,"No, the unemployment rate didn’t really drop in May",0
1588,Total Public Debt as Percent of Gross Domestic Product Tops 104%,1
1589,Has The Federal Reserve Lost a Feel for the Market?,1
1590,CNBC: China's retail sales beat expectations in October,2
1591,Katy Perry liable for US$2.8m for Dark Horse ‘copyright infringement’ – but the real loser is the music industry,0
1592,"Treasury could breach debt ceiling in first half of September, much sooner than previously thought",0
1593,Californias Affordable Housing Crisis: Why Prices Are So High and How to Solve It,1
1594,Are Headstart gains on the g factor? A meta-analysis,1
1595,"Aug 25, 2021 - Renters have only received 11% of stimulus aid — and the latest eviction ban could end before they get the rest...",1
1596,Saber Capital Management - Presentation on Etsy,1
1597,The moral egregiousness of poverty is worse than ever before in history,0
1598,China’s retail sales miss expectations again,0
1599,What if USD acted like BTC. What if tomorrow it skyrocketed? What effect would that have on the economy?,1
1600,"Coronavirus to slash China’s 2020 growth to 2.3 per cent, World Bank warns",0
1601,FedEx to end Amazon contract for FedEx Express plane service,0
1602,Ten Thousand Years Of History Show That Expecting Big Tech To Self-Regulate Is A Fantasy,1
1603,Podcast Transcript: Dan McMurtrie of Tyro Partners,1
1604,Remote Work Doesn’t Have to Mean All-Day Video Calls,1
1605,"French start-ups to become ‘European champions’, says association chief",1
1606,Are Your Vendors Suppliers or Partners?,1
1607,There’s Now a Potential 95% Chance of a Global Earnings Recession By Late 2019 — according to the underused yet highly accurate South Korean Export Growth indicator (aka SKEG) and other bank Research - global corporate profits still have much more downside ahead..,0
1608,Amazon will need to occupy tons of office space to get tax incentives for HQ2 in Virginia,1
1609,"Layoffs in the auto sector totaled 3,915 in April. That brings the year-to-date total to 19,802, more than twice the level for the first four months of 2018.",0
1610,Subway supervisors hired 'hitmen' to steal successful stores back from franchisees,1
1611,Parents' Support To Adult Kids: A Stunning $500 Billion A Year,1
1612,The labour market outcomes of transgender individuals,1
1613,"Plant-based fish could be the next Impossible Foods win, and save the oceans",1
1614,Black Homeownership Drops to Lowest Level in 50 Years,0
1615,Would it make economic sense to break up Facebook (and perhpas other tech giants). Like AT&amp;T back in tge day.,1
1616,Econ Ipsum: a Lorem Ipsum generator with words from Economics papers.,1
1617,"‘China’s economy is hitting a great wall’: Parallels to the ’08 housing crash could unleash a major recession, says University of Chicago economist",0
1618,Disney has a new executive in charge of the metaverse,1
1619,This Is Why the Devastating Unemployment Figures Are Actually Way Worse Than We Thought. A new survey shows millions of out-of-work Americans are struggling to get access to the unemployment benefits they may be owed.,0
1620,Warren Buffett says no textbook could have predicted the strange economy we have today,1
1621,Financial decoupling: five things to know about US-China stocks delisting,1
1622,Does anyone want to talk about participation income?,1
1623,Opinion | State and Local Taxes Are Worsening Inequality,1
1624,Alibaba ($BABA) - Q1 2022 Earnings Report Presentation,1
1625,All that glitters...aint gold. Simplest measure of the economy are truck stops. If truck parking is even a 1/3 to half-full on a Monday morning to early afternoon...something is amiss.,1
1626,"VW to cut up to 4,000 jobs via early retirement, sources say",0
1627,Even more dreadful economic news: Germany’s ailing economy can’t afford a no-deal Brexit,0
1628,Sentiment Poll - July 2019: Results,1
1629,"OPEC Formally Embraces Russia, Other Non-Members In Expanded ""OPEC+""",1
1630,China bans for-profit tutoring firms,1
1631,The housing market’s key metric just took an ugly turn for homebuyers,0
1632,Would a Universal Basic Income work for Gen Z?,1
1633,"The fight over cage-free eggs and bacon in California, explained",1
1634,"By reevaluating the role of work, we can remake our economy and our lives",1
1635,The mystery isn’t why the birth rate is falling – it’s why anyone has kids at all,1
1636,Covid showed us what Keynes already knew,1
1637,Blame Consumers for America's 'Everything Shortage',1
1638,Would ‘Medicare for All’ Save Billions or Cost Billions?,1
1639,Indian economy to grow at 9.5% in next fiscal: Fitch Ratings,2
1640,"Since the GDPR kicked in, 144,376 yielded complaints have filed to authorities in Europe. Many of them to Google, who was hiding data usage in long-forms with no clear consent. So what can we learn from those GDPR failures",1
1641,Harvard Economics Professor Larry Summers : Economists like me see the world through the prism of models but there are other ways of gaining understanding. Driving across the US gave me a different perspective on the American economy,1
1642,Google's hidden costs give Beijing sticker shock,1
1643,Biden official says protecting US steel a national security issue,1
1644,"Facebook to be slapped with $5 billion fine for privacy lapses, say reports",0
1645,Study: High-deductible health plans aren't making members better healthcare consumers,1
1646,A Tale of Two Tariffs: China’s So Far Ineffective Tariffs on U.S. Manufacturing Exports,1
1647,The Earnings Mirage: Why Corporate Profits are Overstated and What It Means for Investors,1
1648,Facebook Isn’t Going After Bitcoin. It’s Going After the Dollar,1
1649,"Food Banks seeing impact of inflation, supply chain issues causing rising food costs. Food distributors spike prices, while Food Banks struggle to feed hungry Americans.",0
1650,"What if we hired for skills, not degrees?",1
1651,The often-hated open floor plan gets a new savior: The office pod,1
1652,Interview with Jeremy Grantham - A Historic Market Bubble,1
1653,How Biden’s $3.5 trillion economic plan compares to LBJ’s Great Society and FDR’s New Deal,1
1654,Why have state unemployment numbers not updated since December?,1
1655,A Political Economist on How China Sees Trump’s Trade War,1
1656,Warren Buffett's Berkshire Hathaway has lost over $5 billion this year on Kraft Heinz's downturn,0
1657,Russia's ruble crashes as its banking system reels from sanctions,0
1658,Inequality Highlighted as 10% of Workers Get Half of All Pay,1
1659,Why Universal Basic Income Is a Bad Idea by Daron Acemoglu,1
1660,Elon Musk takes aim at President Biden after he fails to mention Tesla during State of the Union,1
1661,Understanding George Soros' Theory of Reflexivity in Markets | Macro Ops,1
1662,Canon sued for disabling scanner when printers run out of ink.,0
1663,"In the supply and demand curve, why isnt price dependent on quantity?",1
1664,Amazon Changes New App Icon After It’s Compared To Hitler Mustache,1
1665,Priceless: How The Federal Reserve Bought The Economics Profession,1
1666,"Elon Musk accuses Biden of ignoring Tesla, but says he would 'do the right thing' if invited to White House",1
1667,"Billionaire Ray Dalio Sounds a New Alarm on Capitalism’s Flaws, Warns of Revolution",1
1668,Congress Is Finally Putting the Cartels in Their Place,1
1669,The Weakness of the Despot,1
1670,The Coronavirus Is the Biggest Emerging Markets Crisis Ever,0
1671,Yellen backs fresh financial support for low-income countries,2
1672,Higher inflation will push Americans back to work and cool speculative markets,2
1673,"Jeff Bezos stepping down as Amazon CEO, will become executive chairman",1
1674,Dow's 9-week winning streak is the longest in nearly 24 years,2
1675,"Biden plan with $2,000 stimulus checks expected to include expanded child tax credit",2
1676,Empathy is the most important leadership skill according to research,1
1677,"Ford Motor to require most of its 32,000 U.S. salaried employees be vaccinated",1
1678,Inequality in ‘stable’ Chile ignites the fires of unrest: Riots over price rises show that benefits of economic growth have not been widely shared,0
1679,Workers who keep global supply chains moving warn of 'system collapse',0
1680,Eurozone sovereign spreads: haunted by the stylised facts,1
1681,Opinion | Cash Will Soon Be Obsolete. Will America Be Ready?,1
1682,When Keating speaks about China it pays to listen. This is why,1
1683,"If the cross-price elasticity of demand is sufficiently low, there's no incentive to vote for more housing that isn't in your market segment.",1
1684,Our crumbling infrastructure is failing small businesses,0
1685,The Triple Lizard Is a Love Story and a Cautionary Tale,1
1686,General Motors halts production at eight North American factories due to chip shortage,0
1687,"Russia-Ukraine conflict could cause inflation to hit 10%, new analysis finds",0
1688,Medical equipment pricing is completely broken when a sling costs $200,0
1689,Self-sufficiency held India back: Some useful economic history lessons on how we manage to handicap ourselves,1
1690,"Facebook’s regulation dodge: Let us, or China will",1
1691,The stock of central bank money will increase more in 2020 (+70%) than it did over the last 20 years,2
1692,Have We Learned the Lessons of the Great Recession?,1
1693,The Berserkonomics of One Rent-Stabilized Apartment Building,1
1694,Working full time and still poor,1
1695,Inflation in the economy today is different. Here are four charts that can explain why.,1
1696,Caterpillar: China 2019 demand is 'very strong',2
1697,Four traders and banks have stolen at least 150 Billions € in CumEx Fraud (also known as the cum cum scheme),0
1698,Potential Changes to Social Security,1
1699,Is Amazon stock about to pop or drop?,1
1700,Rescued China Lender Suspends Payments on Dollar Securities,1
1701,Instacart president Carolyn Everson announces departure just three months after she started,1
1702,"Prof. Tyler Cowen PhD Harvard, Economics: ""Want to Help Fight Climate Change? Have More Children.""",1
1703,A Deep Dive Into The CDS And Syndicated Financing Markets,1
1704,Have we gotten any happier over 200 years? Researchers analyzed millions of books with a sentiment analysis algorithm to find out.,1
1705,Amazon fined $1.3 billion for abusing market position in Italy,0
1706,Stephen Mandel (Lone Pine Capital) - Family Centers' Titan Series - 12/15/2020,1
1707,Why I was wrong to be optimistic about robots!,1
1708,Defaults loom over more property developers as China reassures investors on Evergrande,1
1709,US job openings fell 0.7% in May,0
1710,Millennials delay buying homes because of student debt,0
1711,"Majority of Trump’s Trade Aid Went to Biggest Farms, Study Finds",1
1712,Poll: 1.8 million Americans have turned down jobs due to unemployment benefits,0
1713,ECB: The changing link between labor cost and price inflation in the United States (PDF),1
1714,Seniors still paying on student loans,1
1715,China Increasingly Obscures True State of Its Economy to Outsiders,1
1716,A New Global Economic Consensus,1
1717,Zimbabwe! Weimar Republic! How Modern Money Theory Replies to Hyperinflation Hyperventilators (Part 1),1
1718,Third Point Capital Q3 2021 Letter,1
1719,Why America needs more billionaires,1
1720,Young People Lying Flat Has Been a Long Time Coming,1
1721,"US private payrolls jump by 568,000 in September — a strong rebound as the Delta wave weakened",2
1722,"“This Is Just F--king Unbelievable!”: Bankrupt Hertz Is a Pandemic Zombie - In a company in the midst of coronavirus-caused bankruptcy, where stockholders are likely to be wiped out, there are weird signs of life—worthless stock ticking up, an equity offering. But betting on an undead company is a v",1
1723,Amazon’s Winner-Take-All Approach to Small Business,1
1724,The Bad Economics of Fossil Fuel Defenders,1
1725,Food Deserts and the Causes of Nutritional Inequality,1
1726,The State Capacity Ceiling on Tax Rates: Evidence from Randomized Tax Abatements in the DRC,1
1727,U.S. commerce chief see's some tariffs as 'Very Effective',1
1728,Economists weigh in on policies to combat societal impacts of automation,1
1729,Amazon HQ2 leaving NYC could be a turning point in corporate welfare,1
1730,"Seriously, Microsoft only offers its downloadable annual report as .docx?",1
1731,"All Brakes and No Engine, Central Banks Seek New Inflation Ideas",1
1732,"Ukraine Vice PM urges Apple to cut products, services supply in Russia",0
1733,"How pronounced is the U-curve? Revisiting income inequality in the United States, 1917-1960",1
1734,"Created Open-Source software for Technical Analysis, Trading Simulation ans Bots. Any suggestions or ideas are appreciated! Thank you!",1
1735,"Pressure to restart auto industry grows, but it faces major hurdles",1
1736,Verizon Leads 5G Airwave Bidding With Record $45 Billion Splurge,1
1737,US housing starts jump in April amid lower mortgage rates,2
1738,ATL Fed’s GDPNow up to 9.7% in latest reading.,2
1739,Beer may lose its fizz as CO2 supplies go flat during pandemic. Beer prices may increase,0
1740,Trump’s New Auto Rollback Is an Economic Disaster,0
1741,Corporations Are Shamelessly Using Inflation as a Cover,1
1742,"Homebuilder confidence in November shatters record high, as buyers keep fleeing for the suburbs",2
1743,NortonLifeLock takes over Avast for more than USD 8 billion,1
1744,The Russian Economy Is Headed for Collapse,1
1745,Fed Chair Powell reiterates economic recovery still hasn’t progressed enough to begin QE tapering,1
1746,"Is This Miracle Economy a Reality, Or Is A Bubble Forming?",1
1747,Housing Market Troubles Signal Potential Economic Slowdown,1
1748,"Exxon, Chevron Amass Cash as Oil Tops $80 a Barrel",1
1749,Riding alone in a car is a luxury—an increasingly unaffordable one,1
1750,Debt-ceiling showdown carries a high financial price -- even if we don't default,1
1751,Companies bid $192 million in 1st Gulf oil sale under Biden,1
1752,India’s Growth Slowdown is Protracted and Severe - Goldman Sachs,0
1753,"IMF $650 billion reserves distribution clears last hurdle in ""unprecedented"" move",1
1754,US recession: Asset managers adjusting portfolios to prepare,1
1755,"""The Father of the American Revolution"" Was an Unlikely Supporter of Universal Basic Income. Thomas Paine is a favorite of the anti-government crowd, although he pleaded for the government providing a guaranteed income for everyone.",1
1756,Americans Need to Learn to Live More Like Europeans | Supply-chain shortages are constraining U.S. consumers' endless appetite for buying whatever they want whenever they want. It's about time.,0
1757,AT&amp;T to pay $60 million for allegedly misleading customers about 'unlimited' data plans,0
1758,Dark web detectives and cannabis sommeliers: Here are some jobs that could exist in the future,1
1759,Telecom Firms Spent $81 Billion on 5G Spectrum. Here's What They Bought.,1
1760,SoftBank to Take Control of WeWork ...,1
1761,These Founders Turned a Vision Into Over 5 Million Pounds of Ocean Trash Removed,1
1762,Alibaba: From growth to value,1
1763,High-Income Nonfilers Owing Billions of Dollars Are Not Being Worked by the Internal Revenue Service,1
1764,"Government Debt Cycle, Money Creation, Inflation and Financial Crisis",1
1765,Every issue regarding high costs of college can be traced back to federal government issuing student loans and financial aid.,1
1766,Uber begins crackdown on driver cancellations,0
1767,"Job referrals: Women tend to favor women when choosing a candidate, &amp; men do not attach much importance to the gender; gendered networks alone fail to explain the observed gender homophily in referred-referrer pairs",1
1768,"Midtown Is Still Empty, and Landlords Are Sounding the Alarm",1
1769,A 'really important piece of evidence' shows how opioids keep Americans out of the workforce,1
1770,Amazon to stop accepting UK Visa credit cards from January,1
1771,Most voters will blame Donald Trump if America enters recession: Poll,1
1772,Animal Crossing’s massive popularity has made it less like paradise and more like Wall Street,1
1773,Netflix Sheds $24 Billion in Value in Six Days After Growth Miss,1
1774,Russia's economy is surprisingly tiny. Here's why it matters so much to you,1
1775,OPEC and allies’ oil production cut is Trump’s ‘biggest and most complex’ deal ever: Dan Yergin,0
1776,Opinion | The Inflation Tax on Capital,1
1777,An Article on CoinMarketCap Regarding China Being The First To Switch To a Cryptocurrency.,1
1778,Trump Orders U.S. Businesses to Find Alternative to China ...,1
1779,"After 40-Year Losing Streak, Fuel-Cell Maker Shares Are Soaring",1
1780,"U.S., Japan reach deal to cut tariffs on Japanese steel, fight excess output",2
1781,The world economy’s strange new rules,1
1782,Cutting Pandemic Unemployment Benefits Didn't Boost Employment,1
1783,This Refugee Founded a Company to Protect Domestic Workers,1
1784,Google to end forced arbitration for all worker disputes,1
1785,How India's economy is growing at a faster pace than China.,2
1786,Swiss Firm in Panama Papers Charged in Transatlantic Stock Scam,1
1787,Trump Awards Kook Art Laffer for Inventing Fake Curve,1
1788,British car industry produced just 197 cars last month,1
1789,"Since the beginning of 2019, the worth of the entire cryptocurrency market has tripled, and daily trading volumes passed $70B. However, some are questioning the legitimacy of this data. It's time to evaluate how many people are really trading crypto",2
1790,Trump's decision to withdraw from Trans-Pacific Partnership could cost farmers $1.8B,1
1791,Fear of an Impending Car-Price Collapse Grips the Auto Industry,1
1792,Dr. Fauci says U.S. could return to normal by mid-fall 2021 if most people get Covid vaccine,1
1793,Kickstarter employees fired for trying to unionize,0
1794,QUESTIONNAIRE ON CONSUMER AWARENESS ABOUT PACKED FOOD ITEMS AND MEDICINES,1
1795,The Slack Social Network,1
1796,The Odds For A Trump Recession Are Inching Higher,1
1797,Renaissance Explores Settlement as IRS Seeks Billions in Taxes,1
1798,Eurozone out of recession after economy grows 2%,1
1799,Study: Work requirements for SNAP don’t increase employment numbers,1
1800,"Beyond Evergrande, China’s Property Market Faces a $5 Trillion Reckoning",1
1801,Closely watched Atlanta Fed GDP model now sees growth at just 1.4 percent for fourth quarter,2
1802,Billionaire investor Mario Gabelli: Disney CEO Bob Iger is actually underpaid,1
1803,"Tesla reports $1 billion in profit, with sales almost doubling in the last quarter",2
1804,Activist Funds Take Aim at Asia's Complacent Boardrooms,1
1805,Every state in the US is now under a major disaster declaration,0
1806,12 Economically Insecure Americans on What Keeps Them Up at Night,1
1807,How would you react if your employees drove around company cars like this driver? How much would your insurance rates increase?,2
1808,The Trade Deficit Is at the Heart of America's Financialization,1
1809,Tesla Stops Gigafactory Berlin Construction Due To Missing $100M Deposit: Report,1
1810,The $86 Trillion World Economy in One Chart,1
1811,"Now Earning 278 Times More Than Average Worker, New Study Shows CEO Pay Has Grown More Than 1,000% Since 1978",1
1812,Why the horrific jobless claims report is actually worse,1
1813,Over 419 Million Facebook Users' Phone Numbers Exposed Online,1
1814,"The China Question — In matters of trade and manufacturing, the United States has not been the naive victim of cunning Chinese masterminds. We asked for this.",1
1815,US Home Sale Prices Experience First Annual Decrease in 7 Years,1
1816,"Oil jumps to two-week high on strong demand, tight supply",2
1817,Biden set to ban Russian oil under pressure from Congress,0
1818,"Robert Kagan, former advisor to Defense Secretary Robert Gates : We Are Witnessing The Rise of a Chinese Economic And Military Empire. China Doesn't Care About Debt. The Claims Chinese Debt And Chinese Investments Are Unsustainable Is Wrong",1
1819,Grocery prices continue to rise—and there's no end in sight,1
1820,Alan Greenspan's Thoughts on Inflation,1
1821,Early Simulations Show Even Rudimentary Pricing Algos Learn To Collude By Trial And Error,1
1822,Specter of 'double-dip' recession looming large,1
1823,Porsche’s all-electric Taycan outsells its flagship 911 sports car,1
1824,Household Spending Surges Despite Fastest Inflation in 30+ Years (Wells Fargo),1
1825,Are the dominant SPAC auditors up to the job?,1
1826,India Zomato: Shares of food delivery app soar 80% on market debut,1
1827,"Huawei quantifies the impact of the US blockade: Ren Zhengfei, CEO and founder of Huawei expecting 30,000 million dollars less in revenue and a 40% drop in sales of smartphones",0
1828,"September jobs report: Economy added just 194,000 jobs, unemployment rate falls to 4.8 percent",0
1829,"The Federal Reserve is preparing the American financial system to withstand climate change, Chair Jerome Powell tells Democratic Sen. Brian Schatz",1
1830,These People Who Work From Home Have a Secret: They Have Two Jobs,1
1831,Scion Asset Management files 13D for $TLRD,1
1832,"Over 1 billion tonnes more food being wasted than previously estimated, on top of 931 million tonnes wasted at retail and consumption.",0
1833,"WSJ from July 2021: Shale companies, flush with cash, are paying off debt and sharing with investors rather than drilling more",1
1834,"The ""Too Big to Fail"" are getting Bigger",1
1835,Family Dollar recall: 404 stores closed in 6 states after rodent infestation. See the list.,1
1836,Tesla's dirty little secret: Its net profit doesn't come from selling cars,1
1837,Taiwan Just Became A Huge Variable In The China Trade War,1
1838,The Tech Automation In Finance Industry Helping The Startups To Grow,1
1839,Satellites Show China Manufacturing Output Contracted in October,1
1840,"Shares for another company called Zoom are flying, but some might be trading the wrong stock",1
1841,Share buybacks slow as CEO confidence in the economy is collapsing,0
1842,"Nearly 70% of Economists Expect Faster Wage Growth Over Next Year, WSJ Survey Says",1
1843,Mark Zuckerberg's Changing Visions Prove He Is No Visionary,1
1844,Why Wages Are Finally Rising 10 Years After The Recession...,1
1845,Paul Krugman sites great science on how the trade war made the US poorer.,1
1846,Fed’s Bullard doesn’t see signs a damaging asset bubble is forming,0
1847,Bernie Sanders and Elizabeth Warren both rolled out tax proposals in hopes of closing the wealth gap. Here's a side-by-side comparison that shows exactly how they stack up.,1
1848,Domestic Violence Is a Pandemic Within a Pandemic. Direct Stimulus Checks Would Help,1
1849,Historian Niall Ferguson on capitalism in crisis,1
1850,Fossil Fuel Subsidies Cost U.S. More than Defense Budget: IMF Report,1
1851,What 2008 recession can teach us about this one,1
1852,"The White House releases ""Life After Default""",1
1853,Stocks enter bear market as coronavirus is declared a pandemic.,1
1854,"How to stop procrastinating: « Procrastination is a form of delay, but not every type of delay is procrastination. Before working on ways to reduce your procrastination, it’s useful to understand this distinction and recognise times when you’re delaying a task but not actually procrastinating. »",1
1855,Japan to declare recession after 71 straight months of growth,0
1856,Meta’s Stock-Market Wipeout Is Unmatched in the Megacap Era,1
1857,"The superficial nature of people, businesses and social media",1
1858,"Final reading on Q4 productivity rose 1.9%, vs 1.6% increase expected",2
1859,The Macroeconomic Effects of Corporate Tax Reforms,1
1860,A Movement To Unionize Workers At Amazon Is Gaining Momentum,1
1861,Why are we being herded into buying part of the world's biggest polluter? | Money,1
1862,"Employers Add 263,000 Jobs in April, More Than Expected",1
1863,"CNBC: Biden's top trade advisor will say China isn't complying with phase 1 deal reached under Trump, according to sources",1
1864,David Rosenberg: «We’re Getting Closer to a Breaking Point»,1
1865,World's 26 richest people own as much as poorest 50%,1
1866,Who Wins From A US-China Trade War?,1
1867,Pangolin Aviation Recovery Fund November 2021 Newsletter,1
1868,Goldman wants traders to be more like dealmakers and coders,1
1869,QE-Infinity Reverses for Yet Another Week; Fed Getting Cold Feet?,1
1870,Norway Wealth Fund Dumps Oil Stocks Amid $10 Billion Loss,1
1871,Writeup on Spotify,1
1872,Airbnb reportedly opts for direct listing over traditional IPO ahead of 2020 market debut,1
1873,$1 Billion USD Worth of Bitcoin Transferred,1
1874,Why has Argentina imposed capital controls — and will they work?,1
1875,Amazon Shuts Hubs Near Protests; Target Closes More Stores,1
1876,"Data breaches getting costlier, harder to detect and repair says IBM study",1
1877,New York leaders wrote an open letter to Jeff Bezos asking him to bring Amazon HQ2 back to Queens,1
1878,Carbon Taxes have a multiplier effect on clean energy policies,1
1879,AstraZeneca to take profits from Covid vaccine,1
1880,The $15 minimum wage was supposed to hurt New York City restaurants — but both revenue and employment are up,0
1881,Why Rent Control Doesn’t Work | Freakonomics Radio,1
1882,"Gross Domestic Product, Fourth Quarter and Annual 2018 (Initial Estimate) - GDP + 2.6% in Q4",1
1883,"Trump suspends new tariffs, U.S. and China to restart trade talks",1
1884,"FedEx, UPS Rate Rises Are Making Online Shopping More Expensive",1
1885,How feasible is a negative income tax,1
1886,"ETFs now offering to pay investors to invest in their funds. First negative interest rates, now negative expense ratios.",0
1887,Bloomberg: Chinaâ€™s Factory Activity Shrinks in October for Second Month,1
1888,U.S. lawmakers propose $1 billion fund to replace Huawei equipment,1
1889,"Norilsk Nickel Stock Analysis - Dividends, EV/Renewables Exposure, and More",1
1890,Russians liquidating crypto in the UAE as they seek safe havens,1
1891,"Administration Official Goes Rogue, Says Climate Change May Cause Next Financial Crisis",1
1892,McKinsey suffers from collective self-delusion,0
1893,Review: Index funds are (still) changing the world,1
1894,Washington establishment freaks out as Modern Monetary Theory gains currency,0
1895,OVERNIGHT ENERGY: Biden administration rolls out clean car goals | White House unveils extra $3 billion in local disaster funding,1
1896,"As Rural Groceries Fade Away, Lawmakers Wonder Whether to Act",1
1897,"Everybody take the week off, Wall Street firm tells staff",1
1898,Jobs Byte: The most disadvantaged workers are seeing the greatest benefits in pay and employment opportunities.,1
1899,"Why the Big Rush For The Exits, The 2019 IPO Market Is Hot Hot",1
1900,U.S. Unemployment Rate Hits Nearly 50-Year Low Despite Slowing Job Growth,0
1901,Fear of China Evergrande contagion sparks global market sell-off,0
1902,"Cambodia: Victims Allege Sihanoukville Precincts With Ties to Major Businesses Are Sites of Scams, Torture, Detention",1
1903,Pro-Bitcoin Ron Paul Savages 'Total Failure' Fed for 'Flat-Out Broke' America,1
1904,"China's enormous debt 'no longer can be ignored,' analyst says",1
1905,Amazon to stop accepting Visa credit cards in UK,1
1906,EXCLUSIVE Rating agencies say Biden&amp;#x27;s spending plans will not add to inflationary pressure,0
1907,Banks increasingly unload flooded-out mortgages at taxpayer expense,1
1908,"Almost 1/3rd of the warming expected in the next few decades could be avoided by reducing human-caused methane emissions, without having to invent new tech or average Americans cutting consumption.",1
1909,Ray Dalioâ€™s Plan to Save American Capitalism Would Doom It,1
1910,Asana's CEO Buys $1 Billion Of Company Stock in Historic Buying Spree,1
1911,Hill leaders strike short-term funding deal as shutdown looms,0
1912,Kyle Bass says US interest rates will follow the rest of the world to zero â€” 'This is insane',1
1913,World Average Cost of Living &amp; Prices Interactive Map 2019,1
1914,"Government Could Breach Debt Ceiling in September, Mnuchin Warns",1
1915,"U.S. home heating bills seen much higher this winter, EIA says",2
1916,Corporate Tax Integration: In Brief,1
1917,Chinese Imports Destroyed More Factory Jobs Than Robots,1
1918,The long-run benefits of Medicaid,1
1919,Apple M1 Architecture Primer,1
1920,"Big Money, No Debt: The Blunt New Pitch for Blue-Collar Workers",1
1921,There's psychology behind the foods we don't buy in a crisis,1
1922,"Relative to a gauge of global liquidity, markets donâ€™t look as extended as they were in 2000 or before the global financial crisis.",1
1923,Insurance experts rank climate change as top risk for 2019,2
1924,"The Market or Else: Shutdown: How Covid Shook the Worldâ€™s Economy, by Adam Tooze",1
1925,Delta Variant Arrives in Wuhan After More Than a Year With No Covid-19,1
1926,"Job Switchers in U.S. Tech, Construction Are Getting the Biggest Raises",1
1927,"With the World's two largest economies showing signs of slowing, and Europe entangled in the Brexit mess, should we see larger growth from emerging markets? Is there any reliable data about it?",2
1928,Plug-in electric car ownership up 76% in 2018,2
1929,China officially applies to join CPTPP trade pact,1
1930,"Gundlach: A 'wave' of layoffs is coming for $100,000/year white-collar jobs",0
1931,24 million Americans fear missing next rent payment as benefits dry up,0
1932,10 Best Tips for Successful Content Marketing,2
1933,Davis Solomon Sees a Positive Trend in the US economy,1
1934,American spending on goods up 25% from Jan 2019,2
1935,Why a tax on homeworking is a really bad ideaâ€¦,1
1936,Landlords From Florida to California Are Jacking Up Rents at Record Speeds,1
1937,Stocktonâ€™s Basic-Income Experiment Pays Off,1
1938,Understanding Chinese Consumers: Growth Engine of the World - McKinsey report 2021,1
1939,Alphabet Falls to Lowest in Five Months as DOJ Considers Antitrust Probe,1
1940,"Coronavirus destroys jobs and worsens inequality, with or without full lockdown",0
1941,"Apollo in talks to finance Dish Network bid for T-Mobile and Sprint assets, say sources",1
1942,"Chinaâ€™s Factories Are Back. Its Consumers Arenâ€™t: The manufacturing giant is once again turning out steel and cellphones. But job losses and pay cuts have left its people reluctant to spend â€” a problem the U.S. and Europe may soon face, too.",0
1943,China's August forex reserves rise to $3.1072 trillion,1
1944,The Fed - Why Do We Think That Inflation Expectations Matter for Inflation? (And Should We?),1
1945,Migration to Advanced Economies Can Raise Growth,1
1946,Cerence Analysis (NASDAQ: CRNC),1
1947,"Spainâ€™s economy shrank 11% in 2020, in biggest drop since Civil War",0
1948,Uber unveils IPO with warning it may never make a profit,0
1949,"About 13m US children are living below the poverty line, rights group reveals",0
1950,"""Crypto Wash Trading"" - from Cornell University, claiming that over 70% of the volume in the top 29 crypto exchanges is completely fraudulent wash trading",0
1951,Investment group purchases Trump hotel in DC; expected to remove Trump name,1
1952,The monetary policy endgame,1
1953,"Economy Recovers Pandemic Losses, but Faces New Test",1
1954,The booming business of knitting together the worldâ€™s electricity grids,1
